title,runtime,des,date,genre,cast,director,vote,gross,rating
A Crush on You,85,    A man sends secret admirer e-mails to his crush but an e-mail address mix-up causes the notes to go to the woman's lovelorn coworker instead.,2011,Comedy            ,"Brigid Brannagh, Sean Patrick Flanery, Christine Scott Bennett, Tug Coker",Allison Anders,959,,6.1
The Last Time I Saw Michael Gregg,0,Add a Plot,2011,Comedy            ,"Wayne Blair, Zoe Carides, Essie Davis, Darren Gilshenan",Steven Soderbergh,71,,6.8
Baikonur,95,"    Iskander, a young man living on the Kazakh steppes, finds French astronaut Julie after her capsule crashes. Julie now has amnesia, but Iskander convinces her they are engaged. (Russian with English subtitles)",2011,"Comedy, Drama, Romance            ","Alexander Asochakov, Marie de Villepin, Sitora Farmonova, Erbolat Toguzakov",Veit Helmer,474,,6.4
Rule Number Three,12,"    Starring young British actors Nicholas Hoult and Imogen Poots, Rule Number Three is a Comedy in which a young couple communicate through a game of Scrabble. Matt and Rachel enjoy a quiet ...                See full summary »",2011,"Short, Comedy, Drama            ","Nicholas Hoult, Imogen Poots, Tim Bentinck, Barry Brosnan",Tom Ludlam,346,,7.0
The Follower,0,"    The Follower is a lighthearted comedy with one central theme: ""God doesn't always call the qualified, but He always qualifies the called.""",2018,"Comedy, Drama            ","Dean Cain, Timothy E. Goodwin, Michael Sigler, Victoria Gates","Jason Campbell, Ryan Crossey, Timothy E. Goodwin",22,,7.7
A Woman of No Importance,155,    A gathering at a country house party leads to the revelation of a secret.,2018,Comedy            ,A gathering at a country house party leads to the revelation of a secret.,,0,,0
Good Grief,103,    Eight estranged childhood friends reunite in their hometown to say good-bye to the one thing that barely kept them together. Inspired by one of the worlds most beloved cartoons/comics.,2017,"Comedy, Drama            ","Rachel True, Jordan Ladd, Eric Michael Cole, Samantha Quan",Brandon Ford Green,25,,7.1
Spring/Fall,30,Add a Plot,2011,Comedy            ,"Téa Leoni, Sigourney Weaver, Marin Hinkle, Jessica Hecht",Jake Kasdan,16,,7.2
The Wire: The Musical,4,Add a Plot,2012,"Short, Comedy            ","Dick Beck, Dave Birr, Kathryn Burns, Stephanie Carrie","Pat Bishop, Osmany Rodriguez, Matt Villines",127,,7.6
Binky Nelson Unpacified,5,    The Nelsons go and rob a museum and Binky Nelson loses his pacifier while him and his family were robbing the bank. So Binky Nelson goes back to the museum to get his pacifier back.,2015,"Animation, Short, Comedy            ","Michael Keaton, Allison Janney, Matt Kawczynski, Michael Beattie","Fabrice Joubert, Brian Lynch",409,,5.9
Boyfriend,4,    After a break up Molly Karper heads to Pets Place where she meets her swimmingly handsome boyfriend.,2015,"Comedy, Romance            ",After a break up Molly Karper heads to Pets Place where she meets her swimmingly handsome boyfriend.,,0,,0
Louis C.K.: Live at the Beacon Theater,63,"    Louis jokes about fatherhood, success, and flying first class at the Beacon Theatre in New York.",2011,"Documentary, Comedy            ",Star:Louis C.K.,Louis C.K.,8792,,8.4
Jim Gaffigan: Mr. Universe,78,"    Jim Gaffigan does it again with his new stand-up Mr. Universe. Gaffigan jumps from topic to topic joking around with a varied number of topics. Some of the topics included are McDonalds, family, Disney World, and much more.",2012,"Documentary, Comedy            ",Star:Jim Gaffigan,Jay Karas,2964,,7.8
Was It Something I Said?,0,    Panel show in which celebrities must answer questions having to do with quotations.,2013,"Comedy, Game-Show            ","David Mitchell, Richard Ayoade, Micky Flanagan, Brian Blessed",,558,,7.6
Just for Laughs Gags (US Version),23,"    On America's favorite hidden-camera prank show, everyday people get caught up in outrageous gags with hilarious consequences.",2015,Comedy            ,"Aymeric Jett Montaz, Satine Scarlett Montaz, Benoit Priest, Denis Levasseur",,44,,5.7
Fred Armisen: Standup For Drummers,65,"    Comedian and drummer Fred Armisen performs stand-up material, music, and sketches for an audience of fellow drummers.",2018,Comedy            ,"Fred Armisen, Clem Burke, Vinnie Colaiuta, Tre Cool",Lance Bangs,1062,,5.8
Girl on Girl,0,    A comedic look into what female same-sex couples go through.,2016,Comedy            ,"Lexy Hammonds, Emma Maddock, Blu Hunt, Brie Kristiansen",,5,,7.2
Jim Jefferies Alcoholocaust,120,"    Share this *Alcoholocaust: (Meaning: The aftermath of a drinking party, usually resulting in every available horizontal surface being covered in empty booze containers, spilled beverages ...                See full summary »",2010,"Documentary, Comedy            ",Star:Jim Jefferies,Tim Kirkby,2263,,8.3
The Fitzroy,93,"    The Fitzroy is a live action black comedy set in an alternative post-apocalyptic 1950s. The world is covered in poisonous gas, and the last place for a traditional seaside holiday is The ...                See full summary »",2017,"Comedy, Sci-Fi            ","Jan Anderson, Kenneth Collard, David Schaal, David Gant",Andrew Harmer,382,,5.5
The Final Member,75,"    Thirty miles from the Arctic Circle, in the northern Icelandic town of Husavik, stands the Icelandic Phallological Museum - the world's only Penis museum. Over 40 years, the founder and ...                See full summary »",2012,"Documentary, Comedy, Drama            ","Sigurður Hjartarson, Páll Arason, Tom Mitchell, Helgi Héðinsson","Jonah Bekhor, Zach Math",1084,$0.01M,6.5
Ang babae sa septic tank,87,"    Jocelyn, Rainier, and Bingbong are three film school graduates who are dead set on making an Oscar-worthy film. They set out to do a quick pre-production as a courtesy call to their lead ...                See full summary »",2011,Comedy            ,"Eugene Domingo, JM de Guzman, Kean Cipriano, Cai Cortez",Marlon Rivera,339,,7.1
The New Guy on New Girl with Zooey Deschanel,3,Add a Plot,2012,"Short, Comedy            ","Zooey Deschanel, Max Greenfield, Jake Johnson, Jake Kasdan","Osmany Rodriguez, Matt Villines",61,,5.7
Kazakh Business in America,91,    After closing the deal with foreign sponsors Zhomart hopes to get a five stars status to his little hotel but this plan goes south.,2017,Comedy            ,"Nurlan Koyanbayev, Zhan Baizhanbayev, Ramazan Amantai, Ashli Auguillard",Zheniskhan Momyshev,39,,6.3
Jar Jar Binks Ruined My Life,7,    A romantic comedy of nerdy proportions.,2012,"Short, Comedy            ","C.J. DeVaan, Connor McCarthy, Lindsay DeRosia, Kathleen Larson",Cole Meyer,13,,3.2
Field Freak,90,    A family moves into a secluded cabin only to be terrorized by a mysterious creature.,2016,"Comedy, Horror, Thriller            ","Dave Juehring, Trena Penson, Tristan Coppola, Glenn Harston",Stephen Folker,253,,3.1
Six Women,20,"    A naive journalist finds his views on art, success, and women destroyed by the actress he's gone to interview.",2017,"Short, Comedy, Drama            ","Lisa Banes, Chris Bolan, Elodie Rose, Adele Calcavecchio",Teddy Schenck,5,,8.4
The World's Biggest Asshole,3,"    When Coleman F. Sweeney, a self-centered, uncaring, aggravating, nihilistic and slightly sadistic man, suddenly dies, his good side finally shows to everyone's surprise.",2016,"Short, Comedy            ","Thomas Jane, Will Arnett, Lyndsy Fonseca, Dash Williams",,55,,8.6
Wilding,78,    Wilding tells the story of three teens who get involved in random street violence.,2011,"Action, Comedy, Drama            ","Dan Walega, Chris Greene, Adam Custer, Rae Becka",Lawrence Benner,8,,6.9
Wild Card,0,"    What happens in Vegas stays in Vegas... but only if you have a good lawyer. In this witty procedural about people behaving badly, two very different lawyers handle the type of problems that...                See full summary »",2011,"Comedy, Drama            ","Jennifer Finnigan, Ben Lawson, Edi Gathegi, Julie White",,262,,5.9
"LMFAO Feat. Lauren Bennett, GoonRock: Party Rock Anthem",6,"    On March 1, LMFAO's Redfoo and Sky Blu slipped into comas after excessive Party Rocking. The next day their song ""Party Rock Anthem"" was released to the world.",2011,"Short, Comedy, Horror            ","LMFAO, Lauren Bennett, Ryan Conferido, Ryan Feng",Mickey Finnegan,148,,6.4
La La,84,"    Tre McCree and his brother have their friend document their lives as they move from Texas to Hollywood to become big stars together. On their way there, they pick up a hitchhiker who ...                See full summary »",2014,Comedy            ,"Tre McCree and his brother have their friend document their lives as they move from Texas to Hollywood to become big stars together. On their way there, they pick up a hitchhiker who ...                See full summary »",,0,,0
The Hamster,12,"    A father buys his young daughter a pet hamster. When the hamster dies, they have a frank discussion about death, life, and humanity's often futile search for meaning in the universe.",2016,"Short, Comedy, Drama            ","Aaralyn Anderson, Lance Henriksen, Ryan Barger, Pascal Yen-Pfister",Ryan Barger,23,,4.9
Things We Do for Love,0,    Things We Do for Love - Hero. Five episodes.,2011,"Comedy, Romance            ","Tamera Mowry-Housley, Alfonso Ribeiro, James Avery, Maria Conchita Alonso",,18,,7.8
Smoke,10,    Three teenage boys get locked out of their car and pass the time smoking cigarettes and one-upping each other with tales of sexual conquest.,2015,"Short, Comedy            ","Keir Gilchrist, Thomas Mann, Bo Mitchell, Michael Simpson",Simon Savelyev,8,,7.0
The Rising Cost of Cosmetics,7,"    A dark, multi-ethnic socio-comedy in which a teenager, desperate to fit in, is seduced by the (lip) gloss and glamour of one of the popular girls at her new school in Los Angeles.",2011,"Short, Comedy            ","Susane Joseph, Kelly Marie Tran, Cameron Inman, Taylor Murphy",Garen Thomas,7,,4.3
The Touchstone,85,"    THE TOUCHSTONE is a teen comedy about a student on a high school field trip who uncovers a relic that makes whoever has it irresistible to virgins, and the disastrous consequences that ...                See full summary »",2012,Comedy            ,"Christian Gehring, Bryan Gabriel Lamorena, Ty Sheedlo, George Tamerlani",Robert Remy,38,,6.6
55 and Older,98,"    A young couple think that they can save money on rent by moving into a 55 or Older retirement community, and disguise themselves as elderly to get in.",2013,Comedy            ,"Allen Reynolds, Leon Salem, Cora Anne Williams, Kathy Huesgen",Kevin Armstrong,82,,2.9
Asylum,30,    Two men are trapped together under the threat of extradition in a London embassy.,2015,Comedy            ,"Ben Miller, Niky Wardley, Dustin Demri-Burns, Yasmine Akram",,126,,6.0
A Midsummer's Hawaiian Dream,84,"    Attorney Tanya McQueen has hired a team of anthropologists to find an ancient artifact which, if found, would halt development of Nick Button's shopping mall in the sacred Hemolele Forest ...                See full summary »",2016,"Comedy, Romance            ","Moani Aipia-Dolan, Brent Bailey, Sonya Balmores, Amy Carlson",Harry Cason,84,,4.9
From Jennifer,85,    An actress becomes obsessed with internet fame after her manager drops her for not having enough of a social media presence.,2017,"Comedy, Horror, Thriller            ","Tony Todd, Derek Mears, Aaron Abrams, Trae Ireland",Frank Merle,83,,5.4
End It All Now,0,"    Entitlement, sexuality, political correctness, narcissism, personality disorders, stereotypes and administrative overload, burnouts, and takeovers are embraced head on by ""End It All Now"" ...                See full summary »",2016,Comedy            ,"Entitlement, sexuality, political correctness, narcissism, personality disorders, stereotypes and administrative overload, burnouts, and takeovers are embraced head on by ""End It All Now"" ...                See full summary »",,0,,0
Super Dinosaur,22,"    Leaping from the pages of the Skybound/Image comic book series by Robert Kirkman and Jason Howard, 'Super Dinosaur' stars 10 year old Derek Dynamo and his best-friend Super Dinosaur, a ...                See full summary »",2018,"Animation, Action, Adventure            ","Valin Shinyei, Alessandro Juliani, Brian Dobson, Kathleen Barr",,42,,9.3
Hilda,89,"    When Hilda, the new housemaid arrives, Mrs. Lemarchand's obsessions are irreversibly triggered.",2014,"Comedy, Drama            ","Marco Antonio Aguirre, Fernando Becerril, Anna Cetti, María Luisa Coronel",Andres Clariond,287,,6.3
Cream,10,"    Cream tells the story of Dr. Bellifer a scientific genius, who after years of smashing particles together, reveals his revolutionary new product: a cream with the power to fix all of the world's problems. - Regent Street Cinema.",2016,"Short, Comedy, Drama            ",Star:David Firth,David Firth,396,,7.9
Maid to Order,0,"    Two clueless roommates start a fantasy maid service, but learn fantasy is just as hard to manage as reality.",2016,Comedy            ,"Katie Carpenter, Kendra Carelli, Michelle Rose, Priscilla Jayne",,52,,8.2
