title,runtime,des,date,genre,cast,director,vote,gross,rating
Mafia,4,    Bonnie and Clyde meets Godfather,2014,"Short, Drama, Romance            ","Liam McNeill, Mimi Davila, Jack Campbell, Artur","Artur, Neil J Colligan",0,,0.0
Love Monster,14,    A hairy monster falls for an untalented folk singer,2016,"Short, Comedy, Fantasy            ","Matthew Ashcroft, Emeric Bernard-Jones, Rimvydas Cerniauskas, Ben Higgins",Eva Vazquez de Reoyo,0,,0.0
The Colors of Love,4,"Originally developed by the Black Latina Movement in late 2010 as a stage play, The Colors of Love confronts and discusses various issues that are prevalent in today's relationships and provides a first hand view into the intimate world of four couples. The Colors of Love first debuted off-Broadway with an all Black Latino/African American cast in early 2011. In Summer 2011 The Colors of Love underwent development for its transition to the television screen.",2012,"Short, Comedy, Drama            ","Dahiana Torres, Crystal Roman, Apryl Lopez, Miriam Morales","Veronica Caicedo, Shawn Luckey, Adel L. Morales, Michael A. Pinckney, Crystal Roman",0,,0.0
Text,2,Add a Plot,2016,"Short, Romance            ",Anthony Moore,Victor Soares,0,,0.0
Another Night,14,    A shabby old cleaner and a beautiful young woman. A chance encounter created by the love of cinema will lead to a charming and unlikely friendship.,2010,"Short, Comedy, Drama            ","Chris Clynes, Marco Juno, Catherine Rowney, Constanza Ruff",Zaira Brilhante,0,,0.0
Marian,11,"    A young man struggles with deciphering his obsessions, dreams, memories, & differentiating them between actual reality.",2015,"Short, Drama, Fantasy            ","Evan Louison, Rebecca Lawrence Levy",Shom Ghosh,0,,0.0
Love TM,13,    An old-fashioned romantic searches for love in a world where Love comes in boxes and True Love is a discontinued product.,2013,"Short, Comedy, Romance            ","Paulo Christiansen, Morgan Meredith, Haigan Day, Joel Salaysay",Becca Johanson,0,,0.0
Boy Eats Girl,15,"    A cannibalistic agreement between lonely strangers takes an unexpected romantic turn, forcing the awkward pair to reevaluate their relationship before they reach the point of no return.",2017,"Short, Comedy, Drama            ","Jodi Broome, Anthony Harwood","Ben Bovington-Key, Georgios Hartofilakidis",0,,0.0
Getting Over You,14,"    With prom quickly approaching, a hopeless romantic struggles to overcome her unrequited crush before it's too late.",2017,"Short, Comedy, Romance            ","John Alford, Gianmarco Duin, Talia Goodman, Aubree Lea Bouche",Jason Diamond,0,,0.0
Breaking Down,10,"Theo is down, his girlfriend dumped him and he's sure he'll be alone for the rest of his life. Enter Robbie, his best friend who is sick of it and just wants his friend back. Robbie gets Theo to come out, but he leaves before anything can happen. On his way home he meets Mary, an older woman who's car won't start. He ends up giving her a ride and at first her caring nature feels almost maternal. But after a few drinks they both open and up and end sleeping together. The next morning he leaves a new man! Robbie's plan worked. He thanks and pays Mary for her services.",2012,"Short, Drama, Romance            ","John Forest, Danielle Rayne, Miles Warner",Trevor White,0,,0.0
If We Took a Holiday,17,"    A struggling LA actress impersonates Madonna for the day as a birthday gift for her recently dumped gay BFF, musical numbers and all....but things don't go as planned.",2014,"Short, Comedy, Musical            ","Benjamin Allen, Max Karl Bussell, John Carrozza, Danny Casillas","Glenn Gaylord, Nadya Ginsburg, Dennis Hensley",20,,7.3
Flash,17,"A mysterious car crash. A baby is born. Danny grows up full of potential only to find himself, now a young adult, stuck dealing dope to teenagers. He wants out, but who can he trust and when is the right time to realize his freedom from a life of crime?",2018,"Short, Crime, Drama            ","Mateo Garcia, Sasha Gebert, John Hildenbrand, James Love",Sasha Gebert,0,,0.0
Norman,0,Add a Plot,2017,"Short, Romance            ","Jeremy Baker, Ken Birk, Amandine Coche, Logan Dean",Artur Conka,0,,0.0
A Story of Our Hero (to 1910),9,"A contemporary narrative told via a history of cinema. The protagonist returns home, changed, while the titular Hero (cinema), evolves before our eyes (and ears). Though the narrative takes place in modern times, the way in which the story is told begins with the dawn of moving pictures and progresses through the various cinematic innovations up to 1910.",2011,"Short, Drama, History            ","Erik Reeves, Samantha Giddens, Krista McBrayer, Emery Giddens",Chris Giddens,5,,9.0
Her Story,17,    A young couple's journey through love braving the presence of a terminal illness.,2015,"Short, Drama, Romance            ","Haley Alea Erickson, Jordan Jones",Christopher James Thompson,0,,0.0
The Love Potion,80,"THE LOVE POTION is a romantic comedy with a NYC Latino Spice. The movie breaks down the 5 elements of Love: Lust, Intimacy, Commitment, Passion and Attachment. Each element is portrayed by a sprinkle of hilarious Latino and African American characters, all dealing with the trials and tribulations of Love and Relationships. Narrated by a 1980s Psychologist of Love and ballad singer named Daniel Valenzuela, and featuring actress Stephanie Ortiz performing 4 characters, the Love Potion is a roller coaster ride of laughs, love and outrageous comedy.",2010,"Comedy, Fantasy, Romance            ","Michael Diaz, Jesus Gonzalez, Pablo Gonzalez, Danny Hastings",Danny Hastings,0,,0.0
The Agency,0,"    The tale of a man, adopted into a Korean family, who struggles to reconcile with human connection in a world of boundless and inexplicable technology.",2011,"Short, Comedy, Romance            ","Jason May, Tracy S. Lee, Keye Chen, Paige Morrow Kimball",Sam Schectman,7,,9.0
Him,4,    A lonely commuter fantasises about a man she sees everyday on the underground.,2015,"Short, Drama, Romance            ","Jonathan Keltz, Athene Parker, Craig Russell",Tony Burke,0,,0.0
Flowers,107,"A young painter forced into taking over the family flower shop because of difficult circumstances. He suddenly finds himself surrounded by people from his past to see how his life has changed. He does not seem to be affected as much as people anticipated, in fact feels energized to fulfill his life goals. Soon he is meeting people and making connections in the world of art dealing. Everything slows down after a visit from a close female friend from school. He is not the same person that he once was, doesn't have time for the little things anymore. She doesn't know if she should be concerned. Through selling flowers, he meets a cast of characters who will ultimately decide what man he will become.",2011,"Drama, Romance            ","Nick Shakos, Lauren Meley, Amy A. Simmons",Nick Shakos,0,,0.0
"Check, Please",0,"    ""Check, Please"" follows two couples at an Italian restaurant as their dates go awry.",2017,"Short, Comedy, Romance            ","Maura Antas, Nerida Bronwen, Andrea Claux, Jose Feng",Alexander Tocho,0,,0.0
Rain in Summer,25,"Rain in Summer is a short film about a young woman named Cass, who is reluctant to get over her ex-boyfriend, Greg, who broke up with her almost a year ago. One evening, Cass's very patient and loyal best friend, Samantha, brings Cass to a lesbian party, in an effort to get laid and to get Cass out of the house. At the party, Cass, who is supposed to be Sam's wing-girl, meets Amanda, a mysterious and intriguing party-goer who nobody actually invited. Amanda attempts to seduce Cass, and although Cass is intrigued, it's very clear that she's still hung up on Greg. Amanda convinces Cass to confront Greg, but when she does, she discovers something nobody saw coming.",2011,"Short, Comedy, Drama            ","Chen Drachman, Tamara Geiser, Laura Heckel, Cara Loften",Becca Roth,6,,7.3
Heavy Flow,4,Add a Plot,2017,"Short, Comedy, Romance            ","Kate Morgan Chadwick, Jeff Torres",Thom Harp,0,,0.0
Bright,19,    A coming of age story about the gray area of relationships.,2017,"Short, Drama, Romance            ","Adam Cropper, Asha Noel Iyer, Laxman Iyer","Asha Noel Iyer, Erika Quintana",0,,0.0
Only a Number,65,"This is a true story of the struggle to survive, to love and to remember. My mother is a Holocaust survivor with dementia. Over thirty years ago, she documented the horrors she endured at the hands of the Nazis and how she met my father in a concentration camp, separated by barbed wire, physically, and psychologically ravaged by starvation and brutality. And yet, they fell in love, giving each other the strength and will to survive. I visit the sites of the ghettos, concentration and labor camps as they are today, finding visual remnants of the past in the present. What lies within the tangles of my mother's memory, lies beneath these locations that time may have changed, but can never erase. Come with me.",2010,"Documentary, Biography, History            ",M. Katrin Daria,Steven Besserman,7,,8.6
Life of Hers,85,Life of Hers is a web series reflecting the lives and friendships of four millennials in a cosmopolitan city. It explores the complexities of life as a young woman of the African diaspora and some of the unique conflicts that can arise between inherited traditions and assimilated new cultures.,2014,"Drama, Family, Romance            ","Tyson Douglas, Helen Aluko, Kamara Bacchus, Juliet de Gannes","Olan Collardy, Ola Masha",0,,0.0
Tattle-Tale Heart,18,"Tattle-Tale Heart is a queer fictional narrative about authenticity, privacy & connection in social media-all seen through the lens of the human heart. A dystopian portrait of blurring boundaries between body and machine, it's based on an app that reads heart rate through your web cam, calculates your *true* mood, and posts it directly to your feed.",2016,"Short, Comedy, Drama            ","Crissy Bell, Corazón de Fruta, Raúl Denieves, Gage Of The Boone",Lark Buckingham,0,,0.0
Call Me,20,"    Dr Vince Williams (Arek Zasowski) finds an old mysterious cell phone and calls the only number on its contact list entitled CALL ME. Is it a coincidence, fate or something else?",2018,"Short, Comedy, Romance            ","Arek Zasowski, Maegan Coker, Sumit Sharma, Mary Uranta",Arek Zasowski,0,,0.0
Breaking Up and Away,10,"From writer/producer Tiffany Michelle comes a playful and uplifting short film narrative about one woman's breakup, and the emotional contrasts men and women face when falling in and out of love.",2013,"Short, Comedy, Drama            ","Michael Adrian, Zack Conroy, CariDee English, Jackie Ganz","Kelley Portier, Tiffany Michelle",0,,0.0
Cold Feet,52,"At age 54, New York performance artist and self-proclaimed psychotherapist, Lisa Levy, is preparing for the biggest performance of her life - her first-ever marriage. Engaged for eight years, Lisa finally decides to marry the love of her life, Phil, even though she's terrified of the concept of marriage. Afraid of failing as a wife and a step-mom, Lisa slowly confronts her fears as she preps for the wedding. She awkwardly stumbles through cake tastings, an engagement party, a last minute breast exam and a huge performance as her alter ego, Dr. Lisa, a week before her wedding. As Lisa embraces marriage she overcomes her self doubt and cynicism, while ultimately learning that she's capable of giving and receiving love.",2016,"Documentary, Comedy, Family            ",Spencer Schilly,,0,,0.0
