title,runtime,des,date,rating,genre
YouTubers React,0,    Popular YouTubers react to viral videos and more.,2012,5.1,"Comedy, Reality-TV            "
Adam Carolla: Not Taco Bell Material,72,"    Adam Carolla takes us on a hilarious and even inspiring journey through his life, based on his New York Times best-selling autobiography.",2018,7.9,"Documentary, Comedy            "
The Bleak Old Shop of Stuff,0,"    BBC comedy series parodying the works of Charles Dickens and heavily influenced by a similar, long-running radio series. A respectable shopkeeper, Jedrington Secret-Past, (unsurprisingly) discovers that he has a secret past.",2012,6.8,Comedy            
Honeymoon,12,"    This movie shows how dramatic an insane couple meets, and their plan to travel to Bali for their honeymoon, especially for the girl, but they can't afford it anyway. Soon the girl finds a ...                See full summary »",2012,0,"Short, Comedy, Drama            "
Plato's Reality Machine,79,"    For Charles, video-games are a much needed escape from reality. But when virtual vixen Sophia leads him on a mysterious quest through the lovelorn lives of six New Yorkers, they will all ...                See full summary »",2013,5.0,"Comedy, Drama, Sci-Fi            "
Wink,20,"    The hottest marketing firm in New York City, where nothing is off limits. Even, limits.",2015,0,Comedy            
Chlorine,93,"    Revolves around a family struggling to maintain their well-to-do lifestyle in their overly materialistic New England community. Sedgwick plays the matriarch, who is more interested in ...                See full summary »",2013,4.6,"Comedy, Drama, Family            "
In Your Dreams,24,    Sam and Ben must decide between family loyalty and following their own dreams.,2013,7.6,Comedy            
Love Meet Hope,90,    A grandfather's love stories enlighten a jaded man and a moonstruck girl about the realities of love.,2016,7.2,"Comedy, Drama, Fantasy            "
Me,104,"    A down and out actress secretly sells a reality show about her friend, a delusional eccentric, a once famous creator of reality shows, who now believe that his entire life is being filmed ...                See full summary »",2014,5.4,Comedy            
The Obama Effect,85,"    A serious health scare ignites John Thomas, an insurance salesman in his 50s, to take a closer look at his life. Motivated by a misguided obsession with getting Barack Obama elected, John ...                See full summary »",2012,1.8,"Comedy, Drama            "
Jongo,42,"    At the site of his father's murder, Eli King discovers a mysterious crystal which imbues him with an array of special powers. As he tries to deal with the death of his father and find the ...                See full summary »",2016,6.0,"Action, Adventure, Comedy            "
Harry Potter and the Ten Years Later,0,    Furious Molecules' new parody web series 'Harry Potter and the Ten Years Later' takes a look at our hero ten years after taking down He-Whose-Name-Nobody-Quite-Remembers (but before that ...                See full summary »,2012,6.4,Comedy            
The Pickle Recipe,97,"    Desperate for cash, a down on his luck party emcee is corrupted by his shameless uncle to steal his grandmother's top secret pickle recipe.",2016,6.9,Comedy            
Kormoranid ehk Nahkpükse ei pesta,115,"    Kaiser, the lead singer of a former rock group won't put up with approaching old age and decides to call his old band members together. Kaiser's ambition is to return to the big stage with ...                See full summary »",2011,5.3,"Comedy, Music            "
Our Ex-Wife,26,"    A divorcee, Jack has finally found real happiness with fiancée Sara, but his unhinged ex-wife and mother of his kids, Hillary, is determined to destroy it.",2016,7.7,Comedy            
Rice on White,105,"    'Rice on White' is a crass yet heartfelt romantic comedy with an un-PC take on how Asian-American men are perceived in today's dating scene. In the film, a group of disillusioned Asian guys...                See full summary »",2017,4.9,"Comedy, Romance            "
BuzzKill,94,"    A struggling writer, Ray Wyatt, acquires fame in an unusual way when a notorious serial murderer, named the Karaoke Killer, steals his car and the newest draft of his script.",2012,4.5,Comedy            
King Star King,15,"    King Star King is an intergalactic warrior who fights various evil foes throughout the Gigantiverse. Always buy his side are his team of ""strange heroes"" which includes Hank Waffles, Pooza the Wizard, and Gurbles the flying robot bear.",2014,5.7,"Animation, Action, Comedy            "
You Laugh But It's True,84,"    In the world of stand-up comedy in South Africa, Trevor Noah uses his childhood experiences in a biracial family during apartheid to prepare for his first one-man show.",2011,7.2,"Documentary, Biography, Comedy            "
Kapture,5,    2 scientists develop a weapon. They can control a human's neural activation by this weapon. Scientists try this weapon on a prisoner.,2017,6.2,"Animation, Short, Comedy            "
The Good Gay,0,    Its an election year in Promise City and mayoral candidates Derek Chandler and Ralph Parker are the head runners for office. Highly competitive Parker polishes the seat as the race comes to...                See full summary »,2014,0,"Short, Comedy, Drama            "
StalkHer,90,"    Jack is pushed past the brink of his stalking obsession when he decides to break into Emily's home to take what he wants by force. However, his plans for her pain and his pleasure come ...                See full summary »",2015,5.0,"Comedy, Romance, Thriller            "
Strange Calls,0,"    Strange Calls centers on a down-on-his-luck young police officer who is transferred to a rural town where - with the help of a peculiar, elderly night watchman - he starts to realize the town has a bizarre supernatural underbelly.",2015,8.2,Comedy            
Waterboys,89,"    Both newly single, a Dutch crime author and his cellist son attempt to rekindle their feeble bond as the latter joins the former on a publicity trip to Scotland.",2016,6.9,"Comedy, Drama, Family            "
Should've Been Romeo,0,"    A self-centered, middle-aged pitchman for a potato chip company loses his job and his livelihood just as his octogenarian grandfather is dropped on his doorstep unexpectedly by his mother on her way to a singles cruise.",2012,6.4,"Comedy, Drama            "
So It Goes,13,"    Amidst many distractions, Samantha struggles to find her voice recording a new song. She encounters a mysterious stranger who reminds her of why she loves to create music.",2016,6.1,"Short, Comedy, Drama            "
Love Addict,89,"    A womanizing attorney is unable to have sex after a hypnotherapy session to quit smoking goes awry and he seeks help from one of his clients, an uptight psychiatrist, who teaches him that there is more to women than just sex.",2016,5.7,"Comedy, Romance            "
The Other One,0,    After Colin Walcott drops dead at his birthday party his wife Tess and daughter Cat discover he had a long-term mistress Marilyn by whom he has a daughter Cath. An irate Tess throws out ...                See full summary »,2017,8.4,Comedy            
Making Out,85,    Charlie who is a professional screenwriter trying to make ends meet by pumping out as many screenplays as he can. Erin is an actress appearing in films and theatre productions hoping to ...                See full summary »,2016,5.0,"Comedy, Romance            "
Bad People,80,"    A sketch comedy on the underbelly subject of corrupt society involving sex, violence, internet dating and politics.",2016,3.9,Comedy            
Bondage,47,"    An evening in Mistress Terri's (Paige Davis) extreme House of Bondage in Encino where anything is possible, disguises are mandatory and everything is unexpected as her customer, Mark (Ryun ...                See full synopsis »",2015,5.7,"Comedy, Drama            "
