title,runtime,des,date,genre,cast,director,vote,gross,rating
No Mans Land,18,"    Enemies in war, divided by language, surrounded by hell, two soldiers forge an unusual friendship that will be tested beyond comprehension in No Mans Land.",2015,"Short, Action, Drama            ","Chris Askham, Jason Charles Old, Tim Farrow, Paul Fox",Simon Hare,19,,9.0
Satan's Coming for You,20,    Two Satanic serial killers have an acid trip and meet Satan himself after exhuming a body from a cemetery.,2015,"Short, Action, Crime            ","Matt Marshall, Dakota Ray",Dakota Ray,18,,8.2
Quiet 4 a Cause,5,Add a Plot,2018,"Short, Action, Comedy            ","Enzio Marchello, David Blair, Angel Orsini, Jayson Przekop",,0,,0.0
TNA: Slammiversary XI,0,Add a Plot,2013,Action            ,"Steve Borden, Jay Bradley, Gail Kim, Jessica Kresa",,10,,6.5
Cold Wind,0,    A young private saves his wife from terrorists.,2012,"Short, Action            ","Tyler Welsh, Caitlin Kerling, Kellen Pembleton, Ed Gage",Jordan Warner,0,,0.0
Backfire,13,Add a Plot,2011,"Short, Action            ","Landall Goolsby, Geoff Meed, Frank Stasio, Michelle Tomlinson",Ben Demaree,0,,0.0
Rabid,0,"Rabid tells the story of a local hero, a young soldier wounded in Afghanistan who returns to find his small hometown ravaged by poverty -- his friends in a state of despair during a long strike. Expecting him to restore their town to its glory days, all eyes are on him as he takes up the fight for their jobs taken by migrant workers. After he fails to persuade the town's main employer to give the people their jobs back, tensions rise and passions flare. Ultimately, the local hero must choose between his loyalty to his brother, the town sheriff, and a fanatical paramilitary militia bent on taking the town back by force.",2013,"Action, Drama            ","Anton Narinskiy, Ann Marie Lamphier, Jennifer Masty, Jeff Caponigro",Brian Lawrence,0,,0.0
Gorod Krovi,0,"""In the latest episode of the Zombies experience 'Gorod Krovi', the Origins characters are hurled into an alternate, war-torn Stalingrad where Element 115 has wreaked havoc over a battlefield littered with the remnants of a battle between mechanized soldiers and deadly dragons controlled by Group 935. Here, the Origins characters will face their most dangerous enemies yet.",2016,"Action, Drama, Horror            ","Steve Blum, Tom Kane, Malcolm McDowell, Nolan North",Corky Lehmkuhl,97,,8.6
Beyond the Red City,0,Add a Plot,2015,"Action, Adventure, Drama            ","Veronica Pierce, Donald H. Steward, Valentina Maldonado, Daxton Scott",,11,,8.6
West 32nd Street,9,"    A former professional boxer and now gunman for hire is blackmailed into a string of bank robberies. However, these string of bank robberies lead to the man's past when he discovers his parent's killers from his early childhood.",2016,"Short, Action, Crime            ","Tim Park, Xingu Del Rosario, Erica Souza, Keith Sutliff",Keith Sutliff,0,,0.0
Present Trauma,15,"'Present Trauma' is a psychological drama about Keith, a Marine veteran struggling to cope with family life after a combat tour overseas. A chance encounter with a stray and wounded dog profoundly affects Keith's life in a way that he never expects.",2013,"Short, Action, Drama            ","Patrick John Flueger, Alimi Ballard, Mavil Avila, Bre Blair",Mark Manalo,32,,7.6
Spy Guys,0,Add a Plot,2015,"Short, Action, Comedy            ","John Altman, Jari-Veikko Kauppinen, Rick Wu",Brint McGinley,0,,0.0
FartZilla,0,"    A modern spoof of old Toho Godzilla flicks; however, this time the anger comes from behind.",2014,"Action, Adventure, Comedy            ","Joe Farrer, Bob May, Jeff Allen, Mike Brabender","Charlie Brady, Joe Meils",0,,0.0
The Skin Game,88,    A young priest is forced into helping two fugitives in their pursuit of some easy money before leaving town.,2013,"Action, Adventure, Crime            ","Eric Cline, Andrew March, Peter Schroeter",Vienna Mitchell,0,,0.0
The American Templars,118,"Based on a best-selling novel Cabal of the Westford Knight by David S. Brody, this film explores the possibility that a group of Knights Templar explored New England and left clues to the greatest treasure in history in their wake. The Church will do anything to keep these secrets and two reluctant treasure hunters are drawn into the adventure of a lifetime. Shot on location with actual unexplained sites and artifacts, The American Templars will excite the mind and raise questions about faith, history, and the things that unite us all.",2013,"Action, Adventure, Thriller            ","Robert Paul Breen, Nick Apostolides, Renee Brody, Kevin Cirone",Michael Carr,5,,4.6
Dead Unanimity,10,    A rookie undercover agent's true identity is at stake after uncovering information with damaging implications to her own precinct.,2016,"Short, Action, Crime            ","Brigitte Buny, Paul Gunn, Gary Hudson, Sam Puefua",James Hu,0,,0.0
High Ready,15,Add a Plot,2017,"Short, Action            ","G. Daniel Bailey, Adam Brudnicki, Stephen L. Cohen, Adam e Ginsberg",Reynaldo Rodriguez,0,,0.0
DayZ: Tom's Story,15,Add a Plot,2015,"Action, Thriller            ","Tomás Krasický, Daniel Byrtus, Jan Szabo, Renata Detková",,18,,8.3
Planet Explorers,0,"In Planet Explorers, it is the year 2287, one of the first colony ships sent out by Earth arrives at the planet Maria, in the Epsilon Indi Star System. During its landing sequence, something appears in front of the massive ship that causes it to lose control and crash into the planet.",2016,"Action, Adventure, Sci-Fi            ","Vincent van Ommen, Anthony Sardinha, Brittany Morgan Williams, Aimee Smith",Zifei Wu,7,,7.4
The Jockey,8,    Narrative story of a man who struggles to pull all strings from his corrupt past in order to start a new life and clean slate with his beloved girlfriend.,2015,"Short, Action, Crime            ",,,0,,0.0
Like a Lion,94,"Like A Lion documents the high-risk high-adrenaline life of seven times X Games Gold Medalist skier Tanner Hall. Like A Lion will take you on a journey beyond action sports stardom, behind the controversy, to examine the human condition and the special courage that allows the the best of us to come back from life's toughest blows.",2011,"Documentary, Action, Biography            ","Pep Fujas, Tanner Hall, C.R. Johnson, Jonny Moseley","Eric Iberg, Shane Nelson",22,,7.2
Stop That Pigeon: Live Action Trailer,3,Add a Plot,2014,"Short, Action, Comedy            ",Rasmus Ladegaard,Rasmus Ladegaard,0,,0.0
Isla,9,"    When a man escapes from a near death experience he needs help to kill the men responsible, so he hires Isla, a young looking hit woman to do the job.",2014,"Short, Action, Drama            ","Danny Bohnen, Jason Boughn, Lyle DeRose, Carolena Fuentes",Amanda Rothrock,0,,0.0
The Wretched Prologue,20,    An isolated Roman outpost in the Germanic Black Forest comes under assault from a horde of bloodthirsty barbarians inflicted with a plague spawned from an ancient evil...,2013,"Short, Action, Fantasy            ","Ashlynn Yennie, Joey Kern, Nicolas Charles, Bob Mclean",Richard Greenwood Jr.,9,,8.9
The Sun Devil and the Princess,30,"The realm is embroiled in war between the two Goddesses. The Evil Queen, Goddess of the Moon, has captured Princess Kyoko - one of the last in the realm pure enough to hold counsel with the Sun Goddess. Without her, defeat is inevitable. But a mysterious warrior, of the fabled Ashikage clan, has miraculously rescued the Princess from the Queen's impenetrable fortress. The warrior with no name, a frightening horned beast, seems hell bent on returning the Princess to her father. His sole intention to repay a cryptic long-standing debt. Princess Kyoko is untrusting of her rough-mannered savior. But as their odyssey unfolds, she discovers that if enlisted, the Sun Devil could turn the tide of the war and save her people.",2014,"Short, Action, Adventure            ","Evan Parke, Mandy Amano, Dragon Dronet, Fiona Hardingham",Steven Ayromlooi,9,,7.9
Small Gods,0,"While Chicago reels from a city-wide telepathic scandal, precognitive cop, Owen Young, fights a desperate battle to keep his abilities secret with the help of his street-sharp partner, John Meyer. But when a seemingly routine case places them in the cross-hairs of a telepathic killer with unlimited power, they quickly discover that in this city, secrets never sleep.",2011,"Short, Action            ","Johann Urb, Jeffrey Henderson, Reid Warner, Sky Soleil",Marcus Perry,16,,8.0
Bloody Hooker Bang Bang: A Love Story,0,"Two blood-soaked ladies of the night must navigate their way to safety while being pursued by a murderous family of psychopathic inbreds with a score to settle. With the help of a slick bionic pimp named Silky, they will prove that love can overcome shame, and there are few things fiercer than a whore scorned.",2012,"Short, Action            ","Sidney Shripka, Kristine Renee Farley, Kevin Roach, Joe Atkinson",Jakob Bilinski,13,,7.5
Nothing to Lose,9,"    Cindy and her boyfriend Luke are barely scraping by in the big city. To make some quick cash, they turn to some old friends who are no strangers to crime. Old friends they should've left in the past.",2017,"Short, Action            ","Jose Guns Alves, Mickey Gilmore, Jason Tisi, Jamie Braddy",Wes Williams II,5,,6.4
Mission: Impossible - Operation Sandstorm,25,"    Set six weeks after the events of the first film, Kyle and James are the last members left in their team. When they learn that someone is planning to sell the remaining fragments of the virus Havoc, they dwell deeper into the mystery.",2013,"Short, Action, Adventure            ",Jeff Moffitt,Arnold Montey,8,,7.5
The Super Femmes,0,Add a Plot,2013,"Action, Comedy            ","Vanelle, Lauryn MacGregor, Roger Paris, Jackie Hoopz",,0,,0.0
Genre,40,Add a Plot,2016,"Short, Action            ","Andrey Boldykov, Ego Mikitas, Krishna Parasar, Suraphat Pornpaiphat",Daniel Martinez,0,,0.0
A Crossover with Destiny,66,Add a Plot,2017,"Action, Comedy            ","Vinnie Smith, Eric Drouin, Robert Magee, Matthew Sonic",Vinnie Smith,0,,0.0
Over the Limit,0,"    Randy Orton Highlights, Ryback Is Talked About And John Cena Faces People Power From Johnny, Watch As The WWE Presents The 2012 Edition PPV Where Everyone And Everything Is Over The Limit.",2012,Action            ,"C.M. Punk, Bryan Danielson, Stephen Farrelly, Chris Jericho",,72,,7.1
Snap Factory,60,    A Rogue Mental Institution ran by Ex-Military Personnel randomly kidnaps victims off the street to be put through a series of grueling Tests/Trials to try and create the perfect soldier run on demand to handle any form of Hostage Situation.,2011,"Action, Mystery, Thriller            ","Petros Gadara, Bryan Pittaway, Dean Kirkright, Jana Wilkes",Luke Launer,18,,6.2
AKP: Job 27,114,"    A Yakuza hitman travels to North America for his 27th job, only to find lingering memories of lost love through a chance encounter with a beautiful prostitute.",2013,"Action, Crime, Drama            ","Tyce Francois, Roxanne Prentice, Kelly Fedonni, Curt Wu",Michael L. Suan,33,,6.5
The Assassins,0,    A retired assassins children are taken by a Human Trafficker. He gathers a group of Assassins who he has worked with in the past to recover them.,2014,Action            ,"David Delagarza, Alina Zilbershmidt, Melinda Bennett, Vicky Dalli",,0,,0.0
Shadow of Darkness,9,"    When a town is under attack, and the weak needs a defender. La Sombra takes up his mantle and becomes something more than just a protector. He becomes a symbol of hope.",2015,"Short, Action, Adventure            ","Moisaque Blanc, Vincent Evans, Marto Francisco, Jacob Gibeault",Pratt Hanna,0,,0.0
