title,runtime,des,date,genre,cast,director,vote,gross,rating
The Story,90,"    ""The Story"" stars Bode Miller, Lindsey Vonn, Bobby Brown, Willie Bogner, Chris Davenport, Kristi Leskinen, Chris Benchetler, Reggie and Zack Crist, Mike Douglas and numerous other stars of ...                See full summary »",2010,"Documentary, Sport            ","Robert Athey, J.P. Auclair, Russell Austin, Jennifer Baker",Steve Bellamy,5,,8.2
Where's Daddy?,105,"    The question 'Where's Daddy?' may sound infantile, but it's as much of an adult question that can be asked, especially when it comes to African-American men and the child support system.",2017,Documentary            ,"Rel Dowdell, Mister Mann Frisby, Ogbonna Hagins, Christopher Berrios",Rel Dowdell,13,,9.0
A Classy Broad,93,"    In 1974 Marcia Nasatir made history by becoming the first woman vice-president at United Artists. 'A CLASSY BROAD' tells the story of how this Jewish girl from San Antonio, Texas shattered ...                See full summary »",2016,"Documentary, Biography            ","Tony Bill, James Carabatsos, Glenn Close, Rob Cohen",Anne Goursaud,7,,7.0
California Golden Seals Story,0,"    A look at the bizarre history of the defunct NHL team: The California Golden Seals. (1967-76) Famous for their white skates and losing record, the club tried desperately to compete, only to face an almost unbelievable string of obstacles.",2016,Documentary            ,"Munson Campbell, Charles O. Finley, Stan Gilbertson, Wayne Gretzky",Mark Greczmiel,8,,8.0
A Beautiful Fucking Experience,75,"    'A Beautiful Fucking Experience,' is a feature length documentary that celebrates music, in particular the live music experience, as told through the journey of The Flaming Lips on their ...                See full summary »",2013,"Documentary, Music            ","'A Beautiful Fucking Experience,' is a feature length documentary that celebrates music, in particular the live music experience, as told through the journey of The Flaming Lips on their ...                See full summary »",,0,,0
The Story of... Only Fools and Horses....,0,"    The definitive story of one of Britain's most-loved TV sitcoms. Rare and unseen footage and specially re-created moments give insights into how the show was put together, how certain scenes arose and how stories developed.",2017,"Documentary, Comedy            ","Terence Stamp, Stephen K. Amos, Danny Baker, Steve Clark",,22,,8.5
Bamboo,14,"    An eccentric outcast finds respect and acceptance in the world of Wushu Martial-Arts. But, with his wushu school bankrupt, he must fight to save the world he loves.",2017,Documentary            ,"An eccentric outcast finds respect and acceptance in the world of Wushu Martial-Arts. But, with his wushu school bankrupt, he must fight to save the world he loves.",,0,,0
Return to Podor,0,"    Return To Podor is a documentary that follows Senegalese artist Baaba Maal and Mumford and Sons on their journey to the most remote music festival in the world: Blues du Fleuve (River Blues) in Podor, Senegal.",2018,Documentary            ,"Return To Podor is a documentary that follows Senegalese artist Baaba Maal and Mumford and Sons on their journey to the most remote music festival in the world: Blues du Fleuve (River Blues) in Podor, Senegal.",,0,,0
Tribute to George Chakiris,12,Add a Plot,2018,"Documentary, Short            ",Add a Plot,,0,,0
Greg Davies: Firing Cheeseballs at a Dog,76,    Greg Davies hotly anticipated debut stand-up was a smash hit at the 2010 Edinburgh festival. It promises to address every single issue important to the human race... It lies... But it'll be funny!,2011,"Documentary, Comedy            ",Star:Greg Davies,Paul Wheeler,286,,7.8
Heart of the Sea,0,"    Every day, Australian Damien Rider is haunted by his abusive childhood. Determined to find his peace, and ensure it happens to no other child, Damien sets upon an 800km solo paddle from his home in Coolangatta to Bondi Beach.",2015,Documentary            ,"Every day, Australian Damien Rider is haunted by his abusive childhood. Determined to find his peace, and ensure it happens to no other child, Damien sets upon an 800km solo paddle from his home in Coolangatta to Bondi Beach.",,0,,0
Greg Davies Live: The Back of My Mum's Head,84,"    Greg Davies' acclaimed live comedy. Stung by his mother's suggestion that he is 'not normal', Greg puts everyone under the microscope.",2013,"Documentary, Comedy            ","Greg Davies, Ed Gamble","Greg Davies, Tim Kirkby",224,,7.5
The Pacifist,57,"    On April 18th, 2017, Larry Bassett refused to pay federal income taxes on over $1 Million, becoming the top tax resister in US history. In his defiance, he wrote letters to U.S. government ...                See full summary »",2018,"Documentary, Biography            ",Alex Zhort,,24,,6.7
Parched,47,    Documentary about water crises in the United States.,2017,Documentary            ,Star:Alex Gibney,,30,,7.9
Nuestra vida como niños refugiados en Europa,15,"    More than a million children have sought refuge in Europe, many of them completely alone. A whole generation that has fled the war and now, instead of being children, have to face ...                See full summary »",2018,"Documentary, Short            ","More than a million children have sought refuge in Europe, many of them completely alone. A whole generation that has fled the war and now, instead of being children, have to face ...                See full summary »",,0,,0
Me at the Zoo,90,"Chris Crocker is a video blogger from a small town in Tennessee. The film traces a line through a tapestry of web comments, response videos, fans, and haters to map the controversial rise of an Internet folk hero.",2012,"Documentary, Biography            ","Glenn Beck, Beyoncé, Sean 'Diddy' Combs, Chris Crocker","Chris Moukarbel, Valerie Veatch",315,,5.6
One More Shot,89,"    Infertility has never been revealed in a film like this before. Shot first person and told from the participants themselves, this is an unflinching look at the hope, loss, and humor that ...                See full summary »",2018,Documentary            ,"Maya Grobel, Noah Moskin",Noah Moskin,32,,8.8
Secrets of Einstein's Brain,0,"    The year 2015 marks the 60th anniversary of Albert Einstein's death and the disappearance of his brain, stolen by the doctor trusted to perform his autopsy. Scientists over the decades have...                See full summary »",2015,Documentary            ,"Harry Algyer, Sasha Andreev, Trace Beaulieu, Bethany Chastain","Ben Krueger, Cari Merryman, Raul Cadena",19,,8.6
Kevin Roche: The Quiet Architect,82,    Kevin Roche: The Quiet Architect is a feature documentary film that considers many of the key architectural questions through the 70 year career of Pritzker Prize winning Irish-American ...                See full summary »,2017,"Documentary, Biography            ",Mark Noonan,,21,,7.2
Portillo's Hidden History of Britain,60,"    Former British Secretary of State for Defence Michael Portillo visits abandoned, iconic locations around the UK that were at the centre of relatively unknown historical events but which are not open to the public.",2018,"Documentary, History            ","Michael Portillo, Paul Berriff, Graham Bird, Fred Dinenage",,22,,7.4
To Russia with Love,90,"    Leading up to the Olympics in Sochi, a law banning 'propaganda of nontraditional sexual relations to minors' was passed in Russia. Gay Olympians were confronted with a tough decision: ...                See full summary »",2014,"Documentary, Sport            ","Jane Lynch, Johnny Weir, Ki-moon Ban, Jason Collins",Noam Gonick,282,,6.3
Celebrity Naked Ambition,130,Add a Plot,2011,Documentary            ,"Jenny Agutter, Pamela Anderson, Ursula Andress, Tara Newley Arkle",Verity Maidlow,15,,6.9
Once Upon a Crime: The Borrelli Davis Conspiracy,108,"    Seven years ago director Sheldon Wilson set out to tell a story involving crooked cops, a mafia Godfather, murder, a public poisoning, Elvis Presley, prison gang leaders and a ...                See full summary »",2014,"Documentary, Biography, Crime            ","Mike Borrelli, Bob Davis, Rick Suvalle",Sheldon Wilson,17,,8.8
The Funeral Murders,60,    A look back at the tragic series of events that took place during two funerals in Belfast in March 1988.,2018,Documentary            ,Vanessa Engle,,50,,7.1
Doc World,0,Add a Plot,2016,Documentary            ,Add a Plot,,0,,0
Serial Killer Culture,110,    Serial Killer Culture examines the reasons why artists and collectors are fascinated by serial killers.,2014,"Documentary, Crime, History            ","Steve Giannangelo, Rick Staton, Rich Hillen Jr., Julian Barrett",John Borowski,360,,6.1
Abortion: Stories Women Tell,92,    This documentary gives women a voice in the choices they've had to make regarding their pregnancies.,2016,Documentary            ,Tracy Droz Tragos,,177,,7.1
Blue Roses,55,"    Blue Roses is an inspiring documentary about community front line workers who provide care to Ottawa's inner-city rooming house community who face issues of poverty, addiction and mental ...                See full summary »",2018,Documentary            ,"Blue Roses is an inspiring documentary about community front line workers who provide care to Ottawa's inner-city rooming house community who face issues of poverty, addiction and mental ...                See full summary »",,0,,0
Despite the Gods,85,"    Cinema's prodigal daughter Jennifer Lynch braves the unmapped territory of Bollywood-Hollywood movie making, where chaos is the process and filmmaking doubles as a crash course in acceptance and self-realization.",2012,Documentary            ,"Madhu Ambat, Brad Bryan, Sunny Charles, Brian Demski",Penny Vozniak,72,,6.8
How to Stage a Coup,0,    A guide to human history through its most audacious power grabs. From Julius Caesar to Napoleon; from Mussolini to the strongmen of the present day - we see how the world we know has been shaped by those who dream big.,2017,Documentary            ,"Daniel Beer, Giles Milton, Nicholas O'Shaughnessy, Donald Rayfield",Cal Seville,63,,6.4
Tim & Faith: Soul2Soul,102,"    Includes live performances from Tim McGraw and Faith Hill's 2017 Soul2Soul world tour, as well as an intimate look inside their relationship. Never before seen interviews are presented ...                See full summary »",2017,"Documentary, Music            ","Tim McGraw, Faith Hill","Dan Cutforth, Jane Lipsitz",55,,7.5
Billy Connolly: High Horse Tour Live,96,"    The legend returns in his 'High Horse Tour'. Even at the age of 72, the legendary Scot has a wild, manic energy, and is still as sharp as ever.",2016,Documentary            ,Star:Billy Connolly,,85,,8.0
