title,runtime,des,date,rating,genre
The Texas Rangers,98,"    Two down-on-their-luck former outlaws volunteer to be Texas Rangers and find themselves assigned to bring in an old friend, now a notorious outlaw.",1936,6.7,"Action, Adventure, Drama            "
MSG: The Messenger of God,197,    Guru Ji is a social reformer who works to help people fight against social evils.,2015,6.0,"Action, Comedy, Drama            "
Jungleground,90,"    Roddy Piper portrays a police Lt. working undercover in the so-called Jungleground. His sting operation goes bad and as a result he is caught. Young Odin, his captor and would be drug lord ...                See full summary »",1995,5.4,"Action, Sci-Fi, Thriller            "
Last Action Hero,90,    Action video game based on the film Last Action Hero.,1993,6.7,Action            
Flashfire,88,"    Police Detective Jack Flinder (Billy Zane) is already in trouble with the rest of his force for imprisoning a corrupt partner, but now he has a new problem with which to deal. Things get much worse from there.",1994,4.7,"Action, Crime, Thriller            "
Lego DC Comics: Batman Be-Leaguered,22,"    Superman wants Batman to join his new superhero team, but Batman prides himself on being a self-sufficient loner.",2014,6.6,"Animation, Short, Action            "
Astra Force,22,"    From legendary actor and icon, Amitabh Bachchan, comes ASTRA FORCE, his first animated series. A funny and fast-paced, action-adventure, superhero series, filled with laughs and thrills. ...                See full summary »",2017,6.1,"Animation, Action, Adventure            "
Terminator,39,"    A cyborg comes from the future, to kill a girl named Sarah Lee.",1991,6.0,"Short, Action, Sci-Fi            "
Road Wars,90,"    When an amnesiac wakes up in a post apocalyptic world ravaged by a rabies type virus, he must band together with a small group of survivors.",2015,2.7,"Action, Sci-Fi            "
The Deerslayer,74,    Hawkeye and Chingachcook attempt to rescue the daughter of a chief who was captured by raiders from a rival tribe.,1978,6.1,"Adventure, Action            "
Lethal Weapon,74,"    Side-scroller game for the SNES based on the film. Battle it out with criminals around the city of Los Angeles using fists, guns and grenades.",1992,6.4,"Action, Crime            "
Onimusha 3: Demon Siege,74,"    Jacques Blanc (Reno) is a soldier in present day Paris, Samanosuke is a warrior in feudal Japan. Both men have one goal: destroy the demons plaguing their time.",2004,8.5,"Action, Adventure, Drama            "
Hot Ticket,81,    Two kidnapped strippers must perform erotic routines for their captors after their plane crashes near a mountain hideaway.,1996,3.7,Action            
WildAid: Jackie Chan & Pangolins,1,    Pangolins are an endangered species on planet earth. Jackie Chan teaches them Kung Fu skills so they can fight off the poachers.,2017,6.0,Action            
Stitch & Ai,1,"    Alien genetic experiment Stitch gets kidnapped by space criminals and escapes to China's Huangshan mountains, where he becomes friends with a troubled local girl named Ai.",2017,4.9,"Animation, Action, Comedy            "
Five the Hard Way,82,"    Motorcycle racer Rommel seeks vengeance against JC, a madman who murdered the sidehacker's fiancee.",1969,1.6,"Action, Sport            "
C-16: FBI,60,"    The series revolves around Criminal Division Squad 16, part of the Los Angeles field office of the FBI.",1998,7.2,"Action, Crime, Drama            "
Time to Kill,71,"    For Sara theres no time to waste, no time to lose, theres only.Time to Kill",2014,5.4,"Action, Horror, Thriller            "
Subway Surfers,71,"    An endless runner game for mobile. Players control a teenager who, after being caught tagging a subway site, run down the tracks to escape the Inspector and his dog.",2012,6.2,"Animation, Action, Adventure            "
Medal of Honor,71,    A first person shooter developed with the help of Tier 1 military operators depicting violent missions in Afganistan.,2010,7.3,"Action, War            "
Alien Agent,95,    A lawman from another galaxy must stop an invading force from building a gateway to planet Earth.,2007,4.1,"Action, Crime, Drama            "
Sonic Generations,95,"    An unknown enemy causes the appearance of multiple ""time holes"", forcing Sonic and his friends back in time. As a result, Sonic must band together with his past self to defeat this enemy and fix the timestream.",2011,8.1,"Action, Adventure, Family            "
Suki,95,"    Driven by a thirst to kill, Suki is on a mission for her last victim of the month. This experimental dark comedy delivers hilariously morbid moments.",0,0,"Action, Comedy            "
Chhota Bheem Kung Fu Dhamaka,97,"    Chhota Bheem and his friends decide to participate in the annual martial arts competition held at China, where the country's princess gets kidnapped by an evil demon Zuhu.",2019,6.7,"Animation, Action, Adventure            "
He-Man and She-Ra: A Christmas Special,51,    He-Man and She-Ra join together to stop Horde Prime from ruining Christmas for some Earth children stranded on Eternia.,1985,6.7,"Animation, Action, Adventure            "
Fangbone!,23,"    Fangbone is a nine-year-old barbarian warrior from Skullbania who has landed in Eastwood Elementary's third grade class to save his native land from the vilest villain, Venomous Drool. With...                See full summary »",2014,5.5,"Animation, Action, Adventure            "
Beach Cougar Gigolo,23,"    A troubled war vet comes home to Santa Barbara only to find a family and community who seem to shun him from reintegration. With few options, he finds he excels in his new life as a an upscale Beach Cougar Gigolo.",2020,0,"Action, Comedy            "
Batman Unlimited: Animal Instincts,78,"    Batman, with the help of the Flash, Green Arrow, Nightwing, and Red Robin, has to try and get to the bottom of the mysterious robotic animals attacking Gotham.",2015,5.8,"Animation, Action, Adventure            "
Unspoken: Diary of an Assassin,78,Add a Plot,2017,0,Action            
Torrid Zone,88,"    Plagued by revolutionaries that harass his plantation in a banana republic, fruit company exec Steve Case rehires former nemesis Nick Butler to restore order and profits.",1940,6.7,"Action, Adventure, Comedy            "
No Tomorrow,99,"    A major arms deal is going down, and 3 seperate characters are desperately trying to get in on it. Each is either a true career criminal, out for personal profit or an undercover agent, ...                See full summary »",1999,3.9,"Action, Thriller            "
Hammer,92,    A Los Angeles dock worker becomes a boxer but his crooked manager is involved in various rackets and he's working for the mob.,1972,5.1,"Crime, Drama, Action            "
Cyborg Cop II,97,"    A fancy, loner cop loses his partner to a crazed terrorist during a hostage rescue. He settles for the terrorist going to Death Row in jail. What Jack doesn't know is that the terrorist ...                See full summary »",1994,3.7,"Action, Sci-Fi            "
Seven Mummies,90,"    Six escaped convicts and their female hostage make a desperate run for the Mexican border, where they stumble across a lost treasure of untold wealth, and find certain death instead on the Arizona desert.",2006,2.4,"Action, Adventure, Drama            "
Terminal Invasion,90,"    Aliens in human disguise commandeer a rural airport during a snowstorm. To survive, the people trapped inside must determine which of their own is not of this Earth.",2002,5.1,"Action, Mystery, Sci-Fi            "
Sonic the Hedgehog 2,90,"    Sega Genesis version of Sonic the Hedgehog 2. Sonic teams up with Miles ""Tails"" Prower to stop Dr. Robotnik from taking over the world with his new space fortress, the Death Egg.",1992,8.5,"Action, Adventure, Family            "
Chinatown at Midnight,67,"    Clifford Ward is a thief working San Francisco's Chinatown district, and his stolen goods are fenced through an interior-decorators shop ran by Lisa Marcel. But when Ward murders two ...                See full summary »",1949,6.2,"Action, Crime, Drama            "
Tom and Jerry: Spy Quest,72,    Two groups of classic cartoon characters come together in this fun-filled crossover with the popular action-adventure animated series Jonny Quest. Fans of all ages won't want to miss this ...                See full summary »,2015,6.1,"Animation, Action, Adventure            "
I See You,9,    A man on a terrorist mission struggles with his decision on a crowded subway after he meets an innocent child. A déjà vu moment connects him to his haunting past and urges him to question ...                See full summary »,2017,7.3,"Short, Action, Drama            "
