title,runtime,des,date,genre,cast,director,vote,gross,rating
Twin Peaks,60,    Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.,2017,"Crime, Drama, Fantasy            ","Kyle MacLachlan, Sheryl Lee, Michael Horse, Chrysta Bell",,47350,,8.5
21 Jump Street,109,    A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,2012,"Action, Comedy, Crime            ","Jonah Hill, Channing Tatum, Ice Cube, Brie Larson","Directors:Phil Lord, Christopher Miller",487891,$138.45M,7.2
Game Night,100,    A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,2018,"Action, Comedy, Crime            ","Jason Bateman, Rachel McAdams, Kyle Chandler, Sharon Horgan","Directors:John Francis Daley, Jonathan Goldstein",177267,$69.18M,6.9
Bright,117,    A detective must work with an Orc to find a powerful wand before evil creatures do.,2017,"Action, Adventure, Crime            ","Will Smith, Joel Edgerton, Noomi Rapace, Edgar Ramírez",David Ayer,155077,,6.4
American Hustle,138,"    A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia.",2013,"Crime, Drama            ","Christian Bale, Amy Adams, Bradley Cooper, Jennifer Lawrence",David O. Russell,426789,$150.12M,7.2
Spotlight,129,"    The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",2015,"Biography, Crime, Drama            ","Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber",Tom McCarthy,381068,$45.06M,8.1
Sicario: Day of the Soldado,122,"    The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight the war, federal agent Matt Graver re-teams with the mercurial Alejandro.",2018,"Action, Crime, Drama            ","Benicio Del Toro, Josh Brolin, Isabela Merced, Jeffrey Donovan",Stefano Sollima,106843,$50.07M,7.1
Lethal Weapon,44,    A slightly unhinged cop is partnered with a veteran detective trying to maintain a low stress level in his life.,2019,"Action, Comedy, Crime            ","Damon Wayans, Keesha Sharp, Kevin Rahm, Michelle Mitchenor",,33430,,7.9
Under the Silver Lake,139,"    Sam, a disenchanted young man, finds a mysterious woman swimming in his apartment's pool one night. The next morning, she disappears. Sam sets off across LA to find her, and along the way he uncovers a conspiracy far more bizarre.",2018,"Comedy, Crime, Drama            ","Andrew Garfield, Riley Keough, Topher Grace, Callie Hernandez",David Robert Mitchell,24319,$0.05M,6.5
CHIPS,100,"    A rookie officer is teamed with a hardened pro at the California Highway Patrol, though the newbie soon learns his partner is really an undercover Fed investigating a heist that may involve some crooked cops.",2017,"Action, Comedy, Crime            ","Michael Peña, Dax Shepard, Vincent D'Onofrio, Rosa Salazar",Dax Shepard,39164,$18.59M,6.0
Good Girls,43,    Three suburban mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.,2018,"Comedy, Crime, Drama            ","Christina Hendricks, Retta, Mae Whitman, Reno Wilson",,21470,,7.9
The Nice Guys,116,"    In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.",2016,"Action, Comedy, Crime            ","Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer",Shane Black,251476,$36.26M,7.4
Wind River,107,    A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,2017,"Crime, Drama, Mystery            ","Kelsey Asbille, Jeremy Renner, Julia Jones, Teo Briones",Taylor Sheridan,180461,$33.80M,7.7
The House That Jack Built,152,"    The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman.",2018,"Crime, Drama, Horror            ","Matt Dillon, Bruno Ganz, Uma Thurman, Siobhan Fallon Hogan",Lars von Trier,45125,$0.09M,6.8
Molly's Game,140,"    The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.",2017,"Biography, Crime, Drama            ","Jessica Chastain, Idris Elba, Kevin Costner, Michael Cera",Aaron Sorkin,114356,$28.78M,7.4
Marcella,45,"    Marcella Backland left the Metropolitan Police for the sake of her family, only to have her husband leave her. She returns to her job on the murder squad, investigating a case that seems disturbingly familiar to her.",2016,"Crime, Drama, Mystery            ","Anna Friel, Ray Panthaki, Jack Doolan, Jamie Bamber",,17156,,7.4
Manhunt,60,"    An in-depth look at how an FBI profiler helped track down the terrorist Ted Kaczynski, the Unabomber.",2017,"Crime, Drama            ","Sam Worthington, Jeremy Bobb, Ben Weber, Chris Noth",,40994,,8.1
Shetland,60,    DI Jimmy Perez and his team investigate crimes within the close knit island community of Shetland.,2013,"Crime, Drama, Mystery            ","Douglas Henshall, Alison O'Donnell, Steven Robertson, Mark Bonnar",,8774,,8.1
The Good Fight,45,"    When Diane Lockhart's life savings are lost, she must start from scratch at a new firm.",2017,"Crime, Drama            ","Christine Baranski, Rose Leslie, Cush Jumbo, Delroy Lindo",,16363,,8.3
The Killing,45,"    A police investigation, the saga of a grieving family, and a Seattle mayoral campaign all interlock after the body of 17-year-old Rosie Larsen is found in the trunk of a submerged car.",2014,"Crime, Drama, Mystery            ","Mireille Enos, Joel Kinnaman, Billy Campbell, Liam James",,92053,,8.2
Wentworth,45,    Bea Smith is locked up while awaiting trial for the attempted murder of her husband and must learn how life works in prison.,2013,"Crime, Drama            ","Kate Atkinson, Robbie Magasiva, Katrina Milosevic, Jacqueline Brennan",,15446,,8.6
Inherent Vice,148,"    In 1970, drug-fueled Los Angeles private investigator Larry ""Doc"" Sportello investigates the disappearance of a former girlfriend.",2014,"Comedy, Crime, Drama            ","Joaquin Phoenix, Josh Brolin, Owen Wilson, Katherine Waterston",Paul Thomas Anderson,87234,$8.11M,6.7
C.B. Strike,60,    War veteran turned private detective Cormoran Strike solves brutal murders with the help of his trusted assistant Robin Ellacott.,2017,"Crime, Drama, Mystery            ","Tom Burke, Holliday Grainger, Kerr Logan, Killian Scott",,7140,,7.9
The Girl on the Train,112,    A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.,2016,"Crime, Drama, Mystery            ","Emily Blunt, Haley Bennett, Rebecca Ferguson, Justin Theroux",Tate Taylor,157211,$75.40M,6.5
Sacred Games,50,"    A link in their pasts leads an honest cop to a fugitive gang boss, whose cryptic warning spurs the officer on a quest to save Mumbai from cataclysm.",2018,"Action, Crime, Drama            ","Saif Ali Khan, Nawazuddin Siddiqui, Neeraj Kabi, Aamir Bashir",,63076,,8.8
Limitless,42,    An average twenty-eight-year-old man who gains the ability to use the full extent of his brain's capabilities is hired by the F.B.I. as a consultant.,2016,"Comedy, Crime, Drama            ","Jake McDorman, Jennifer Carpenter, Hill Harper, Mary Elizabeth Mastrantonio",,58212,,7.7
Bancroft,60,"    A dark thriller centering on Detective Superintendent Elizabeth Bancroft, a female detective with an explosive secret.",2017,"Crime, Drama, Mystery            ","Ryan McKen, Sarah Parish, Adam Long, Charles Babalola",,1604,,6.6
All the Money in the World,132,    The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,2017,"Biography, Crime, Drama            ","Michelle Williams, Christopher Plummer, Mark Wahlberg, Romain Duris",Ridley Scott,64885,$25.11M,6.8
Accident Man,105,"    Mike is a tough hitman, who makes his hits look like accidents or suicide. He's in a gang of hitmen, each with his own style. When his loved ex is killed, Mike looks for those responsible.",2018,"Action, Crime, Thriller            ","Scott Adkins, Ray Stevenson, Ashley Greene, David Paymer",Jesse V. Johnson,6306,,6.2
The Next Three Days,133,    A married couple's life is turned upside down when the wife is accused of a murder.,2010,"Action, Crime, Drama            ","Russell Crowe, Elizabeth Banks, Liam Neeson, Michael Buie",Paul Haggis,172407,$21.15M,7.4
The Equalizer 2,121,"    Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?",2018,"Action, Crime, Thriller            ","Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean",Antoine Fuqua,110508,$102.08M,6.7
The Sisters Brothers,122,"    In 1850s Oregon, the infamous duo of assassins, Eli and Charlie Sisters, chase a gold prospector and his unexpected ally.",2018,"Crime, Drama, Western            ","John C. Reilly, Joaquin Phoenix, Jake Gyllenhaal, Riz Ahmed",Jacques Audiard,41478,$3.14M,7.0
Home Alone: The Holiday Heist,87,"    Finn Baxter sets up booby traps to catch the ghost of his new home's former occupant, only to discover he must protect the house and his sister from three bumbling art thieves.",2012,"Comedy, Crime, Family            ","Christian Martyn, Eddie Steeples, Jodelle Ferland, Doug Murray",Peter Hewitt,7045,,3.5
Savages,131,    Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,2012,"Crime, Drama, Thriller            ","Aaron Taylor-Johnson, Taylor Kitsch, Blake Lively, Benicio Del Toro",Oliver Stone,117274,$47.38M,6.5
The Equalizer,132,"    A man believes he has put his mysterious past behind him and has dedicated himself to beginning a new, quiet life, before he meets a young girl under the control of ultra-violent Russian gangsters and can't stand idly by.",2014,"Action, Crime, Thriller            ","Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour",Antoine Fuqua,311921,$101.53M,7.2
Cut Bank,93,    A young man's life is unraveled after witnessing a murder that he filmed in his rural town of Cut Bank.,2014,"Crime, Drama, Thriller            ","Michael Stuhlbarg, Bruce Dern, John Malkovich, Joyce Robbins",Matt Shakman,10025,,6.0
Focus,105,"    In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.",2015,"Comedy, Crime, Drama            ","Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez","Directors:Glenn Ficarra, John Requa",198724,$53.86M,6.6
Destroyer,121,    A police detective reconnects with people from an undercover assignment in her distant past in order to make peace.,2018,"Action, Crime, Drama            ","Nicole Kidman, Toby Kebbell, Tatiana Maslany, Sebastian Stan",Karyn Kusama,20119,$1.53M,6.2
The Fall,60,    A seemingly cold but very passionate policewoman goes head to head with a seemingly passionate father who is in fact a cold serialist in this procedural out of Belfast. The only thing they share is their common complexity.,2016,"Crime, Drama, Thriller            ","Gillian Anderson, Jamie Dornan, John Lynch, Aisling Franciosi",,68787,,8.2
A Most Violent Year,125,"    In New York City 1981, an ambitious immigrant fights to protect his business and family during the most dangerous year in the city's history.",2014,"Action, Crime, Drama            ","Oscar Isaac, Jessica Chastain, David Oyelowo, Alessandro Nivola",J.C. Chandor,61985,$5.74M,7.0
Legend,132,    Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.,2015,"Biography, Crime, Drama            ","Tom Hardy, Emily Browning, Taron Egerton, Paul Anderson",Brian Helgeland,144566,$1.87M,6.9
The Night Of,525,"    After a night of partying with a woman he picked up, a man wakes up to find her stabbed to death and is charged with her murder.",2016,"Crime, Drama            ","Riz Ahmed, John Turturro, Bill Camp, Amara Karan",,104602,,8.5
Iron Fist,55,    A young man is bestowed with incredible martial arts skills and a mystical force known as the Iron Fist.,2018,"Action, Adventure, Crime            ","Finn Jones, Jessica Henwick, Jessica Stroup, Tom Pelphrey",,105586,,6.5
Sherlock Holmes: A Game of Shadows,129,"    Detective Sherlock Holmes is on the trail of criminal mastermind Professor Moriarty, who is carrying out a string of random crimes across Europe.",2011,"Action, Adventure, Crime            ","Robert Downey Jr., Jude Law, Jared Harris, Rachel McAdams",Guy Ritchie,401897,$186.85M,7.5
The Place Beyond the Pines,140,"    A motorcycle stunt rider turns to robbing banks as a way to provide for his lover and their newborn child, a decision that puts him on a collision course with an ambitious rookie cop navigating a department ruled by a corrupt detective.",2012,"Crime, Drama, Thriller            ","Ryan Gosling, Bradley Cooper, Eva Mendes, Craig Van Hook",Derek Cianfrance,232013,$21.38M,7.3
Hell or High Water,102,    A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.,2016,"Action, Crime, Drama            ","Chris Pine, Ben Foster, Jeff Bridges, Gil Birmingham",David Mackenzie,184439,$26.86M,7.6
Papillon,133,"    Wrongfully convicted for murder, Henri Charriere forms an unlikely relationship with fellow inmate and quirky convicted counterfeiter Louis Dega, in an attempt to escape from the notorious penal colony on Devil's Island.",2017,"Adventure, Biography, Crime            ","Charlie Hunnam, Damijan Oklopdzic, Christopher Fairbank, Jason Ryan",Michael Noer,39999,$2.34M,7.1
Absentia,60,"    After being declared dead in absentia, an FBI agent must reclaim her family, identity and innocence when she finds herself the prime suspect in a string of murders.",2017,"Crime, Drama, Mystery            ","Stana Katic, Patrick Heusinger, Cara Theobold, Neil Jackson",,9001,,7.3
Lawless,116,"    Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.",2012,"Crime, Drama            ","Tom Hardy, Shia LaBeouf, Guy Pearce, Jason Clarke",John Hillcoat,217951,$37.40M,7.3
Stockholm,92,    Based on the absurd but true 1973 bank heist and hostage crisis in Stockholm that was documented in the New Yorker as the origins of the 'Stockholm Syndrome'.,2018,"Biography, Comedy, Crime            ","Ethan Hawke, Noomi Rapace, Mark Strong, Christopher Heyerdahl",Robert Budreau,6421,$0.30M,6.2
"Roman J. Israel, Esq.",122,"    Roman J. Israel, Esq., a driven, idealistic defense attorney, finds himself in a tumultuous series of events that lead to a crisis and the necessity for extreme action.",2017,"Crime, Drama, Thriller            ","Denzel Washington, Colin Farrell, Carmen Ejogo, Lynda Gravatt",Dan Gilroy,25949,$11.96M,6.4
The Night Manager,358,    The night manager of a Cairo hotel is recruited to infiltrate an arms dealer's inner circle.,2016,"Crime, Drama, Mystery            ","Hugh Laurie, Tom Hiddleston, Elizabeth Debicki, Olivia Colman",,62627,,8.1
