title,runtime,des,date,rating,genre
Spider-Man 3,98,"    Spider-Man is back to save the city with his usual hero work, only this time he bonds with an alien substance known as symbiote which turns his hero days and personal life into something ugly.",2007,6.4,"Action, Adventure, Crime            "
Modern Persuasion,98,    A single woman focused on her career in New York is forced to deal with the aftermath of a failed relationship when an ex-boyfriend hires her company.,0,0,Romance            
Baghead,84,"    4 ""actors"" go to a cabin in the woods for the weekend to write a movie script. They talk about a relationship movie or a paper bag over the head movie. It starts with an anonymous baghead and slowly escalates.",2008,6.0,"Comedy, Drama, Horror            "
The Revival,85,    A secret love affair between a southern Baptist preacher and a young drifter challenges the equilibrium of a growing church.,2017,5.3,"Drama, Romance            "
Howl,84,"    As Allen Ginsberg talks about his life and art, his most famous poem is illustrated in animation while the obscenity trial of the work is dramatized.",2010,6.7,"Biography, Drama, Romance            "
The White Countess,135,"    Set in 1930s Shanghai, where a blind American diplomat develops a curious relationship with a young Russian refugee who works odd -- and sometimes illicit -- jobs to support members of her dead husband's aristocratic family.",2005,6.6,"Drama, History, Romance            "
In My Dreams,94,"    Natalie and Nick are frustrated with their luck in romance. After tossing coins into a fountain, the two then begin dreaming about each other. But, according to fountain mythology, they only have a week to turn those dreams into reality.",2014,6.3,"Drama, Romance            "
Never on Sunday,97,    An American scholar in Greece sets about improving the prostitute with whom he is infatuated.,1960,7.3,"Comedy, Drama, Romance            "
Country at Heart,97,"    A struggling country singer meets a Nashville songwriter in need of inspiration. Teaming up to write a song, their work gets complicated but results in both a hit song...and true love.",2019,0,Romance            
Teacher's Pet,120,    A hard-nosed newspaper editor poses as a night school student in order to woo a journalism teacher who cannot stand him.,1958,7.1,"Comedy, Romance            "
Tempest,140,"    A sobering mid-life crisis fuels dissatisfaction in Philip Dimitrius, to the extent where the successful architect trades his marriage and career in for a spiritual exile on a remote Greek ...                See full summary »",1982,6.5,"Comedy, Drama, Fantasy            "
Bees Make Honey,90,    A widow hosts a gathering for her high-society friends in an attempt to help solve her husband's murder.,2017,6.4,"Comedy, Drama, Mystery            "
#Roxy,105,"    When Cyrus Nollen joins forces with high school heart-throb Christian Newville to woo his own secret love Roxy Rostand, he unintentionally wreaks havoc as Roxy falls hard for the virtual dream-boy with Cyrus' wit and Christian's good looks.",2018,5.2,"Comedy, Romance            "
Cooking with Love,90,"    In the running for a promotion, reality cooking show producer Kelly prepares for her cooking show for kids. When show host Chef Betty has an unexpected injury, Kelly hires controversial Chef Stephen as a replacement.",2018,6.8,"Comedy, Romance            "
"20,000 Leagues Under the Sea",158,"    In 1886, a French marine biologist aboard an American warship is scouring the Atlantic Ocean in search of a sea monster that routinely attacks and sinks passing ships.",1997,5.7,"Adventure, Romance, Sci-Fi            "
Casting Couch,85,"    Ever wonder what young, beautiful would-be starlets might endure to get their ""big break?"" Casting Couch answers the question with a behind-the-scenes look at some of the most unscrupulous ...                See full summary »",2000,7.2,"Drama, Romance            "
Big Stone Gap,103,"    In a small town nestled in the Appalachian Mountains of Virginia, self-proclaimed spinster Ave Maria Mulligan finds her life shaken up and forever changed after learning a long-buried family secret.",2014,5.6,"Comedy, Romance            "
Born Yesterday,103,"    A tycoon hires a tutor to teach his lover proper etiquette, with unexpected results.",1950,7.6,"Comedy, Drama, Romance            "
All of My Heart,81,"    After inheriting half of a house, a young woman develops an unexpected friendship with her co-owner.",2015,6.9,"Comedy, Family, Romance            "
Grand Theft Auto,84,"    A rich girl steals her dad's Rolls Royce and heads off to Las Vegas to get married. However, her angry parents, a jealous suitor, and a bunch of reward seekers are determined to stop her.",1977,5.4,"Action, Comedy, Crime            "
5 Card Stud,103,"    The players in an ongoing poker game are being mysteriously killed off, one by one.",1968,6.5,"Mystery, Romance, Western            "
I Like to Play Games Too,96,    A female advertising agent comes up against a man she can't sexually manipulate.,1999,5.2,"Drama, Romance            "
A Fond Kiss,104,    Sparks fly in Glasgow's south side when a young Asian man enters into a relationship with a Caucasian woman.,2004,7.1,"Drama, Romance            "
Little Mermaid,90,"    Based off of the tale by Hans Christian Andersen, Little Mermaid tells the story of a young mermaid leaving the sea for a human she thinks that she knows. Everything isn't as it seemed and she must face the harsh realities of the world.",2016,4.2,"Drama, Fantasy, Romance            "
The Cat's Meow,114,    Semi-true story of the Hollywood murder that occurred at a star-studded gathering aboard William Randolph Hearst's yacht in 1924.,2001,6.3,"Drama, Romance            "
Easter Parade,103,    A nightclub performer hires a naive chorus girl to become his new dance partner to make his former partner jealous and to prove he can make any partner a star.,1948,7.4,"Musical, Romance            "
Montana Sky,96,    The wealthy stock dealer bequeaths his Montana farm to the three daughters provided they would live there together at least for a year.,2007,6.1,"Drama, Romance, Thriller            "
Basil,113,"    A lonely young aristocrat in turn-of the century England stuggles to meet the approval of his over-bearing, class-conscious father while trying to please the selfish woman he loves.",1998,6.0,"Drama, Romance            "
ShakespeaRe-Told,360,    A modern re-telling of four William Shakespeare stories.,2005,7.9,"Comedy, Drama, Romance            "
The Major and the Minor,100,    A woman disguises herself as a child to save on a train fare and is taken in charge by an army man who doesn't notice the truth.,1942,7.5,"Comedy, Romance            "
A Marine Story,98,"    Marine officer Alexandra is tough enough to kick any guy's ass in a bar fight, but there's one opponent she can't beat: military policy. When she returns to her conservative hometown from ...                See full summary »",2010,6.0,"Crime, Drama, Romance            "
Gun Shy,101,    An undercover DEA agent brings down the Mafia.,2000,5.7,"Comedy, Crime, Romance            "
Gypsy 83,94,"    Two young misfits head for New York City to celebrate their idol and muse, Stevie Nicks, at The Night of 1,000 Stevies. Along the road, in order for them to escape their painful pasts, they...                See full summary »",2001,6.9,"Drama, Romance            "
GTO,24,"    About Eikichi Onizuka, a 22-year-old ex-gangster member and a virgin. He has one ambition that no one ever expected from him. His solely life purpose is to become the greatest high school teacher ever.",1999,8.6,"Animation, Comedy, Drama            "
Winning London,93,"    When Chloe and Riley Lawrence are invited to London to participate in the International Model UN competition, they enjoy seeing the sights and find romance with cute British boys.",2001,5.5,"Adventure, Comedy, Family            "
Life Is a Miracle,155,    What could be better for the village than a scenic railway to bring in the tourists? What could be worse for tourism than war? Luka builds the railway and shuts his eyes to war. Then Luka's wife runs off with a musician and his son is called up to the army. Luka's life is a war zone. Then he meets Sabaha..,2004,7.6,"Comedy, Romance, Music            "
